X_m,Y_m,Z_m,Temperature_C
0.00580120000000051,0,0,744.80056
0.0070743499999999,0,0,740.10916
0.00749921000000064,0,0,739.33608
0.00834797999999992,0,0,739.24154
0.00622509999999998,0,0,742.803
0.00664997000000067,0,0,741.2593
0.00293206999999995,0.00123800399999999,0,750.10269
0.0029539999999999,0.000826999999999994,0,752.89016
0.00276231000000049,0.001613006,0,748.09536
0.00124025000000039,0.00202301199999999,0,749.16525
0,0.00202301199999999,0,754.0751
0,0.00287500099999999,0,752.73635
0,0.00330100999999999,0,751.7355
0,0.00372700399999998,0,750.8356
0,0.00415401199999998,0,749.97933
0,0.004580006,0,749.16818
0.00286197000000055,0.00552301099999999,0,741.40505
0.00703907000000026,0.00586600599999998,0,727.28744
0.0123753500000001,0.003002003,0,707.175867
0.01627826,0.00320001,0,668.925562
0.0167703600000007,0.00320001,0,665.143457
0.0172619800000007,0.00320001,0,661.516199
0.0157871200000006,0.00320001,0,672.856348
0.00798416000000035,0.00586600599999998,0,722.373743
0.00845623000000018,0.00586600599999998,0,719.308069
0.0136051100000003,0.005200014,0,690.971155
0.0141019800000004,0.005200014,0,686.287805
0.0187363600000001,0.00320001,0,651.563135
0.0200743600000006,0.005200014,0,642.663354
0.0205721800000003,0.005200014,0,640.025415
0.0207023600000005,0.00320001,0,640.385095
0.0211939800000005,0.00320001,0,637.957178
0.02315998,0.00320001,0,629.710962
0.0241432100000001,0.00320001,0,626.4526
0.0236520700000007,0.00320001,0,628.008508
0.01196193,0.00273600299999999,0,713.45553
0.01124334,0.000982999999999984,0,736.28695
0.0116271900000005,0.00237800199999999,0,719.642908
0.00919723000000072,0,0,743.5527
0.00877236999999997,0,0,740.37332
0.00989627000000048,0,0,746.80044
0.00954628000000035,0,0,746.33285
0.0102453200000001,0,0,746.70248
0.01124334,0,0,742.94235
0.0446782100000007,0.000165000999999998,0,740.54391
0.0428214000000002,0.00318001199999998,0,674.812158
0.0261092100000004,0.00320001,0,621.646082
0.0369234000000001,0.00320001,0,635.574365
0.0440840700000003,0.00248301099999998,0,698.773767
0.0461053800000002,0.00301900499999999,0,703.841943
0.0437250100000002,0.00281800399999999,0,689.051782
0.0464630100000001,0.00232601199999999,0,730.78555
0.04614925,0.00259800299999999,0,717.101465
0.0468883500000006,0.002305001,0,741.55734
0.04729604,0.002305001,0,747.90524
0.0477499900000007,0,0,757.75283
0.0470003999999999,0,0,756.45217
0.0485443999999999,0,0,755.24075
0.0489621100000006,0,0,754.91763
0.0493803000000002,0,0,754.87441
0.05063438,0,0,754.86599
0.0510520900000007,0,0,754.81436
0.0514712300000006,0.000326007999999989,0,754.80398
0.0507783800000006,0.00170500599999998,0,755.2145
0.0514712300000006,0,0,754.75149
0.0511240900000001,0.00150500299999998,0,755.02627
0.0500850600000007,0.00210501299999999,0,756.07021
0.0497393600000002,0.002305001,0,757.30227
0.0493311800000003,0.002305001,0,757.44302
0.0489239600000007,0.002305001,0,756.34072
0.0485172199999999,0.002305001,0,754.88357
0.0354480700000002,0.00320001,0,629.625818
0.0388894000000004,0.00320001,0,645.546777
0.0393810200000004,0.00320001,0,648.415186
0.0398721700000007,0.00320001,0,651.431604
0.0474400500000005,0.00446501399999999,0,646.935083
0.0461053800000002,0.00387500299999999,0,683.308801
0.0462141000000003,0.004277006,0,672.261255
0.0325150400000007,0.005200014,0,620.67251
0.0295290900000005,0.005200014,0,617.718347
0.0300273899999999,0.005200014,0,617.851709
0.0330123900000006,0.005200014,0,621.667566
0.0344653100000007,0.00320001,0,626.38125
0.0349574000000006,0.00320001,0,627.933557
0.0339741700000005,0.00320001,0,624.974695
0.0310254100000007,0.00320001,0,619.503442
0.0315160700000003,0.00320001,0,620.061731
0.0300421700000006,0.00320001,0,618.807397
0.0256180700000002,0.00320001,0,622.633875
0.02704095,0.005200014,0,619.204736
0.0468363700000003,0.00601600099999999,0,648.14541
0.0495090400000002,0.005665005,0,617.222375
0.0494551599999999,0.00744600599999998,0,610.783411
0.04995203,0.005665005,0,611.996118
0.0790982200000006,0.00676700499999999,0,584.594446
0.0776219300000003,0.00676700499999999,0,575.676416
0.0786061199999999,0.00676700499999999,0,581.584436
0.08205127,0.00676700499999999,0,602.12948
0.0825433700000007,0.00676700499999999,0,604.94845
0.0830349900000007,0.006753013,0,607.782007
0.0512800200000001,0.005665005,0,602.142603
0.0530190400000006,0.00676800299999999,0,585.31283
0.0503940500000004,0.005665005,0,607.928613
0.0517220500000004,0.005665005,0,600.941919
0.0517973899999999,0.00614801099999998,0,599.473779
0.0873661000000006,0.00587500699999999,0,631.435449
0.0868811599999999,0.00596000299999999,0,628.868005
0.0864009800000005,0.00606800599999999,0,626.383875
0.0908050500000002,0.00576500599999999,0,657.496667
0.0927729600000005,0.00576500599999999,0,678.970117
0.0922813400000004,0.00576500599999999,0,673.570215
0.0957260099999999,0.00576500599999999,0,714.383813
0.0917892400000007,0.00576500599999999,0,668.119287
0.0957260099999999,0.00754500999999999,0,706.729578
0.0707330700000002,0.00676700499999999,0,546.882471
0.0687651599999999,0.00676800299999999,0,543.157312
0.0761461200000006,0.00676700499999999,0,567.453149
0.0751624099999999,0.00676700499999999,0,562.564111
0.0756540299999999,0.00676700499999999,0,564.945032
0.0937781300000005,0.00839801199999998,0,691.354333
0.0682730600000001,0.00676800299999999,0,542.530969
0.0618762900000007,0.00676800299999999,0,545.389795
0.0613842,0.00676800299999999,0,546.459863
0.0604000000000005,0.00676800299999999,0,548.97085
0.0608921000000002,0.00676800299999999,0,547.653345
0.0589232400000004,0.00676800299999999,0,553.676233
0.0648283900000006,0.00676800299999999,0,541.531091
0.0653200100000007,0.00676800299999999,0,541.311914
0.0564632400000002,0.00676800299999999,0,564.076501
0.0498933700000004,0.00768201099999999,0,606.354822
0.0540032300000002,0.00676800299999999,0,578.024194
0.0584311400000006,0.00676800299999999,0,555.497034
0.0449399900000005,0.00541900099999998,0,673.013025
0.0454239800000007,0.00553400799999998,0,668.842615
0.0439581800000006,0.00526000599999998,0,675.122217
0.04147195,0.005200014,0,660.965234
0.0419702500000003,0.005200014,0,664.440759
0.0409750899999999,0.005200014,0,657.540674
0.04246807,0.005200014,0,667.855432
0.0335102000000003,0.005200014,0,622.80929
0.035501,0.005200014,0,628.829553
0.0275392500000002,0.005200014,0,618.619836
0.0280361100000004,0.005200014,0,618.179651
0.0285344100000007,0.005200014,0,617.882227
0.0146002700000007,0.005200014,0,681.795068
0.0220651600000004,0.005200014,0,633.015955
0.0350031800000004,0.005200014,0,627.104456
0.0260462700000001,0.005200014,0,620.8052
0.01758623,0.005200014,0,658.124475
0.0180830900000002,0.005200014,0,654.729211
0.0225620200000005,0.005200014,0,630.979395
0.0369939800000001,0.005200014,0,634.885095
0.0389842900000001,0.005200014,0,645.037683
0.0384860000000007,0.005200014,0,642.272668
0.03052425,0.005200014,0,618.128015
0.00892925000000044,0.00587201099999998,0,715.157678
0.00751113000000014,0.00586600599999998,0,724.960168
0.0114540999999999,0.00739601299999998,0,698.34707
0.0122089299999999,0.005636007,0,702.669519
0.00169038000000032,0.00552301099999999,0,744.27566
0,0.00479300399999999,0,748.77896
0,0.00500600099999998,0,748.45608
0.00207996000000055,0.00552301099999999,0,743.35708
0.00247097000000007,0.00552301099999999,0,742.42971
0.000908370000000325,0.00552301099999999,0,746.11984
0.00129938000000074,0.00552301099999999,0,745.18777
0.000517359999999911,0.00552301099999999,0,746.88394
0.00929927000000053,0.006137014,0,709.585107
0.0093541100000003,0.00660100599999999,0,704.522729
0.00935506000000075,0.00754600799999999,0,698.112634
0.00608635000000035,0.00843600999999999,0,727.37948
0.00608635000000035,0.007964,0,728.34622
0.00608635000000035,0.00749100799999999,0,729.30227
0.00398634999999992,0.00680699999999998,0,734.85122
0.00398634999999992,0.007109002,0,734.93099
0.00398634999999992,0.007412002,0,734.45315
0.0508022300000004,0.008085013,0,598.658411
0.00935506000000075,0.008019001,0,695.789697
0.0114540999999999,0.00789301099999998,0,696.073511
0.00398634999999992,0.00835899999999998,0,729.35488
0.0114540999999999,0.00839100799999998,0,694.074121
0.0517463600000001,0.00839900999999998,0,591.584314
0.0561909600000003,0.00876800699999999,0,564.862451
0.0731110500000005,0.00876700899999999,0,553.50979
0.0946683799999999,0.00839801199999998,0,697.502222
0.0951132700000006,0.00839801199999998,0,700.550745
0.0770921700000002,0.00876700899999999,0,572.235803
0.0775890300000004,0.00877800599999998,0,575.288782
0.0711202600000007,0.00876700899999999,0,547.348047
0.0716180800000004,0.00876700899999999,0,548.697473
0.0721163700000007,0.00876700899999999,0,550.174341
0.07261323,0.00876700899999999,0,551.776025
0.0746040300000006,0.00876700899999999,0,559.491174
0.0765943500000006,0.00876700899999999,0,569.3677
0.0751013700000005,0.00876700899999999,0,561.747583
0.0800371100000001,0.00918701299999999,0,591.661951
0.0919971400000001,0.00839801199999998,0,673.962244
0.0930361700000004,0.010737002,0,623.074243
0.07858038,0.00887000599999999,0,581.782068
0.0915250700000003,0.00839801199999998,0,664.75509
0.0942230200000003,0.00839801199999998,0,694.413843
0.0795569400000007,0.00905700099999998,0,588.400537
0.0566892600000006,0.00876800699999999,0,562.434839
0.0601720800000001,0.00876800699999999,0,549.120813
0.0606703700000004,0.00876800699999999,0,547.733484
0.0621633500000005,0.00876800699999999,0,544.332727
0.0661439900000005,0.00876700899999999,0,540.735498
0.0691299400000007,0.00876700899999999,0,543.213831
0.0576839400000004,0.00876800699999999,0,557.979272
0.0646510100000004,0.00876800699999999,0,541.158899
0.0656461699999999,0.00876700899999999,0,540.753625
0.0522279700000006,0.008522004,0,588.179895
0.0527162500000005,0.00862100799999999,0,584.868555
0.00935506000000075,0.00849100999999999,0,693.831812
0.00608635000000035,0.008909002,0,726.47915
0.0616650500000002,0.00876800699999999,0,545.341333
0.0686321200000002,0.00876700899999999,0,542.491418
0.0651493000000007,0.00876700899999999,0,540.894678
0.0814313800000006,0.009718001,0,600.792017
0.0809760000000006,0.00951701399999999,0,597.900293
0.0114540999999999,0.00888900499999998,0,692.359033
0.00468635000000006,0.00938201,0,726.90273
0.00538635000000021,0.00938201,0,726.546045
0.00608635000000035,0.00938201,0,725.71615
0.0107541000000007,0.010382012,0,689.612085
0.0114540999999999,0.009386003,0,690.937769
0.00935506000000075,0.009909004,0,689.790674
0.00935506000000075,0.010145009,0,689.367151
0.00935506000000075,0.010382012,0,689.019922
0.0104041100000005,0.010382012,0,689.689355
0.0114540999999999,0.009884,0,689.817529
0.0840611400000002,0.011131004,0,613.884241
0.0844984000000002,0.011369005,0,615.475305
0.0849351800000004,0.011608005,0,616.900659
0.0853710100000002,0.011846006,0,618.152429
0.0862450600000004,0.012322009,0,620.128015
0.0884304,0.013513014,0,621.895715
0.08799314,0.013275013,0,621.873865
0.0888671800000003,0.013752014,0,621.793481
0.0893039700000005,0.01399,0,621.60061
0.0910782800000005,0.014889002,0,620.573267
0.0920171700000001,0.015219003,0,620.239038
0.0924973400000004,0.015348003,0,620.143884
0.0929832400000006,0.015454009,0,620.103113
0.0915431900000003,0.015066013,0,620.382471
0.0939683900000006,0.015593008,0,620.201563
0.0920920299999999,0.010737002,0,623.915491
0.0858082700000002,0.012084008,0,619.230493
0.0939793500000006,0.010737002,0,622.704553
0.0935082400000002,0.010737002,0,622.84646
0.0949230100000005,0.010737002,0,622.613306
0.0983853300000002,0.013504014,0,625.304956
0.0997571900000001,0.013638005,0,630.554773
0.10981607,0.013638005,0,626.484094
0.10933303,0.013631001,0,631.435022
0.11029815,0.013638005,0,622.171777
0.11078119,0.013638005,0,618.154321
0.112229340000001,0.013638005,0,607.298975
0.11038923,0.015638009,0,620.332971
0.105412,0.015638009,0,646.110864
0.10491514,0.015638009,0,645.940698
0.10889625,0.015638009,0,632.076807
0.105910300000001,0.015638009,0,645.803796
0.10640811,0.015638009,0,644.959253
0.102427,0.015638009,0,640.025537
0.0959572700000004,0.015638009,0,621.330042
0.0964550900000001,0.015638009,0,621.858606
0.0994410500000003,0.015638009,0,628.494958
0.0979480700000002,0.015638009,0,624.328638
0.10690498,0.015638009,0,643.524988
0.107403270000001,0.015638009,0,641.464868
0.109890930000001,0.015638009,0,624.290125
0.11088609,0.015638009,0,616.455591
0.114370340000001,0.015638009,0,593.230798
0.1173563,0.015638009,0,579.2828
0.11934614,0.015638009,0,572.951685
0.12133693,0.015638009,0,568.931116
0.12183427,0.015638009,0,568.283533
0.118350980000001,0.015638009,0,575.825586
0.11785316,0.015638009,0,577.482629
0.12776327,0.016071007,0,567.945703
0.1286993,0.01640901,0,566.969446
0.12915325,0.016614005,0,565.958398
0.12823629,0.016228006,0,567.611169
0.129596230000001,0.016840011,0,564.538293
0.1300311,0.017081008,0,562.7073
0.13046217,0.017329008,0,560.505212
0.13089418,0.017578006,0,557.979028
0.12581396,0.015688002,0,567.580774
0.126307010000001,0.015749008,0,567.800684
0.1141591,0.013638005,0,595.050378
0.118986130000001,0.013638005,0,574.496667
0.11946821,0.013638005,0,573.20791
0.119951240000001,0.013638005,0,572.052759
0.12043428,0.013638005,0,571.033716
0.120916360000001,0.013638005,0,570.152002
0.121881960000001,0.013638005,0,568.791467
0.128286360000001,0.011746005,0,574.406946
0.12604808,0.012647003,0,569.526819
0.11850309,0.013638005,0,575.925012
0.11657333,0.013638005,0,583.012354
0.1213994,0.013638005,0,569.403894
0.116090290000001,0.013638005,0,585.134851
0.11753797,0.013638005,0,579.191003
0.118021010000001,0.013638005,0,577.487329
0.11560726,0.013638005,0,587.3995
0.108423230000001,0.013338,0,643.074487
0.10804605,0.013036013,0,649.53927
0.101632110000001,0.013638005,0,639.636682
0.0982260699999999,0.013080001,0,624.199731
0.0982260699999999,0.012142003,0,623.291406
0.10222625,0.012142003,0,649.603967
0.1059761,0.011737004,0,671.473718
0.10560035,0.011737004,0,669.46731
0.0977540000000001,0.010737002,0,622.897791
0.0982260699999999,0.011205003,0,622.950281
0.0982260699999999,0.010737002,0,622.873865
0.10222625,0.011674002,0,650.375024
0.102601050000001,0.010737002,0,651.001367
0.10222625,0.010737002,0,650.865625
0.0982260699999999,0.012611002,0,623.618311
0.0968103400000002,0.010737002,0,622.827295
0.0953950800000003,0.010737002,0,622.637109
0.0955543500000005,0.00836901399999998,0,703.427332
0.0957260099999999,0.007991001,0,705.305078
0.09728241,0.010737002,0,622.880029
0.10335111,0.010737002,0,651.743982
0.10372638,0.010737002,0,652.25387
0.10464334,0.011609003,0,655.54751
0.104918000000001,0.011733011,0,658.826318
0.10635232,0.011737004,0,672.756616
0.10672807,0.011737004,0,673.722864
0.10756015,0.012212009,0,664.550317
0.10710334,0.011737004,0,674.356653
0.10747909,0.011737004,0,673.892603
0.12739133,0.012106002,0,571.992517
0.127838130000001,0.011926011,0,573.112024
0.13011217,0.011145011,0,581.070093
0.1305952,0.011132002,0,583.419946
0.1075201,0.011974007,0,669.141321
0.12963724,0.01122801,0,579.19845
0.13107729,0.011132002,0,586.43197
0.16976499,0.040272013,0,362.422266
0.16648626,0.041448012,0,362.897729
0.16648626,0.041834012,0,362.862573
0.16648626,0.042608008,0,362.827783
0.16911029,0.043881014,0,361.880334
0.169506070000001,0.043881014,0,361.774194
0.17070198,0.039936006,0,362.356714
0.1702342,0.040104002,0,362.384241
0.17117404,0.039799005,0,362.334802
0.17167329,0.039799005,0,362.294275
0.172171110000001,0.039799005,0,362.25625
0.17416238,0.039799005,0,362.181177
0.17465925,0.039799005,0,362.18728
0.173648350000001,0.03011401,0,400.311975
0.17515707,0.039799005,0,362.205164
0.175141330000001,0.03011401,0,397.38009
0.17563819,0.03011401,0,396.413538
0.1724863,0.045369014,0,360.684656
0.178575990000001,0.046467007,0,360.095972
0.1724863,0.049273014,0,358.922083
0.1724863,0.049761012,0,358.67135
0.1724863,0.050249011,0,358.415796
0.1724863,0.047321007,0,359.862695
0.1724863,0.044881001,0,360.890344
0.1724863,0.045857013,0,360.492395
0.17243719,0.044572011,0,361.047754
0.17229509,0.044293002,0,361.211572
0.17207431,0.044072002,0,361.351587
0.170694350000001,0.043881014,0,361.521143
0.1702981,0.043881014,0,361.595789
0.166851990000001,0.043481008,0,362.793115
0.16721916,0.043581009,0,362.700586
0.16831827,0.043881014,0,362.216089
0.167951100000001,0.043781013,0,362.430627
0.17179536,0.043930009,0,361.44491
0.1724863,0.050737009,0,358.15658
0.1724863,0.053665012,0,356.66842
0.1724863,0.051225007,0,357.898706
0.1724863,0.05805701,0,354.698999
0.1724863,0.058545009,0,354.514307
0.1724863,0.057569012,0,354.891199
0.1724863,0.057081014,0,355.091394
0.1724863,0.056105003,0,355.513269
0.1724863,0.055617005,0,355.733972
0.1724863,0.056593001,0,355.298975
0.1724863,0.060985014,0,353.70144
0.1724863,0.062449009,0,353.338037
0.1724863,0.063425005,0,353.153101
0.1724863,0.06196101,0,353.447412
0.1724863,0.061473012,0,353.567834
0.1724863,0.063913018,0,353.080408
0.1724863,0.064889014,0,352.978967
0.172914980000001,0.06684202,0,352.825891
0.1724863,0.06684202,0,352.954553
0.173343180000001,0.06684202,0,352.6849
0.17377233,0.06684202,0,352.530176
0.17420005,0.06684202,0,352.362146
0.17462921,0.06684202,0,352.179529
0.17505741,0.06684202,0,351.98208
0.17634296,0.06684202,0,351.287378
0.17591524,0.06684202,0,351.537012
0.17720031,0.06684202,0,350.723901
0.177628990000001,0.06684202,0,350.404993
0.17848634,0.060514003,0,351.922205
0.17848634,0.061001003,0,351.669336
0.17848634,0.058567003,0,352.972986
0.17848634,0.059054002,0,352.705652
0.17848634,0.052239001,0,356.430139
0.180499070000001,0.045881003,0,361.601343
0.181361190000001,0.045881003,0,361.706812
0.18179225,0.045881003,0,361.696436
0.17848634,0.046885014,0,359.474878
0.17848634,0.051266,0,356.940759
0.17848634,0.050292,0,357.442407
0.17848634,0.054673001,0,355.104456
0.17848634,0.056133002,0,354.323755
0.17848634,0.061487004,0,351.420618
0.17848634,0.059540004,0,352.442041
0.17848634,0.061974004,0,351.175928
0.17848634,0.065381021,0,349.813379
0.17848634,0.063921005,0,350.280115
0.178057190000001,0.06684202,0,350.056543
0.17848634,0.06586802,0,349.720789
0.17848634,0.063434005,0,350.483911
0.17848634,0.06684202,0,349.676172
0.17848634,0.050779,0,357.194177
0.18532419,0.045881003,0,360.396204
0.18487215,0.045881003,0,360.384668
0.183086390000001,0.045881003,0,361.280908
0.18265533,0.045881003,0,361.511011
0.18351697,0.045881003,0,360.826746
0.182224270000001,0.045881003,0,361.635889
0.18577623,0.045881003,0,360.412622
0.18622827,0.045881003,0,360.432397
0.18827629,0.045881003,0,360.689172
0.18848705,0.045881003,0,360.825708
0.18667936,0.045881003,0,360.456873
0.18865919,0.045881003,0,360.940759
0.18936824,0.045036003,0,361.438867
0.189605230000001,0.044754014,0,361.550439
0.189841270000001,0.044472009,0,361.623499
0.189841270000001,0.044106007,0,361.681543
0.188850400000001,0.042620004,0,361.997583
0.1871562,0.041031003,0,364.294336
0.18837213,0.042496011,0,362.193567
0.18959331,0.042641014,0,361.896997
0.189841270000001,0.043007002,0,361.871301
0.189841270000001,0.042641014,0,361.897913
0.188268180000001,0.037273005,0,369.745874
0.18773508,0.038661003,0,367.875208
0.18791294,0.038198009,0,368.507227
0.18720722,0.040051014,0,365.833521
0.18737936,0.039586008,0,366.560327
0.18755722,0.039123014,0,367.23031
0.188446040000001,0.036811009,0,370.352014
0.188090320000001,0.037736014,0,369.130212
0.18862438,0.036348,0,370.946436
0.18536806,0.033120007,0,374.143945
0.184846400000001,0.035027013,0,371.102136
0.18502521,0.034563005,0,371.796899
0.18428707,0.036411003,0,368.990686
0.18448925,0.035956011,0,369.712549
0.18153238,0.039184004,0,364.248926
0.18197107,0.038947001,0,364.668481
0.17963409,0.039752007,0,363.07052
0.17864036,0.039799005,0,362.727625
0.182384010000001,0.038670004,0,365.142297
0.183480260000001,0.037663013,0,366.883325
0.18466806,0.035492003,0,370.415186
0.18933534,0.034498006,0,373.141382
0.18951225,0.034036011,0,373.626855
0.18988132,0.033117011,0,374.515405
0.18532609,0.033616007,0,373.321436
0.185200210000001,0.034097001,0,372.531396
0.185328960000001,0.032625005,0,374.972314
0.18439722,0.03090401,0,378.416162
0.1816101,0.03011401,0,384.814722
0.19362306,0.030188009,0,376.512598
0.19411516,0.030136004,0,376.602197
0.197021960000001,0.030629009,0,377.018152
0.198927400000001,0.031175003,0,377.181848
0.1922183,0.030654013,0,376.20907
0.192669390000001,0.030451,0,376.316675
0.19313812,0.030290008,0,376.417017
0.190093040000001,0.032669008,0,374.908838
0.200344080000001,0.031619013,0,377.268762
0.201226230000001,0.032065004,0,377.30459
0.202688210000001,0.031932012,0,377.329126
0.20303535,0.031585008,0,377.331384
0.20317602,0.031115011,0,377.331445
0.20313024,0.030135006,0,377.332361
0.20317697,0.030619011,0,377.330835
0.18606519,0.028114006,0,377.959314
0.18507432,0.028114006,0,379.011377
0.18358802,0.028114006,0,381.182947
0.18408298,0.028114006,0,380.385156
0.19102001,0.028114006,0,376.269128
0.196949,0.028348014,0,376.957971
0.19743013,0.028467,0,377.004968
0.19646215,0.028253004,0,376.908411
0.19349718,0.028114006,0,376.531641
0.19448804,0.028114006,0,376.671228
0.19399309,0.028114006,0,376.602014
0.19201135,0.028114006,0,376.342554
0.184579370000001,0.028114006,0,379.658105
0.187056060000001,0.028114006,0,377.204431
0.18309211,0.028114006,0,382.04397
0.17714595,0.028114006,0,393.505884
0.18061494,0.028114006,0,386.778223
0.18011903,0.028114006,0,387.744653
0.181110380000001,0.028114006,0,385.81283
0.17912817,0.028114006,0,389.669824
0.16020727,0.018445,0,443.8323
0.16020727,0.018941,0,443.831689
0.17962408,0.028114006,0,388.707239
0.17466926,0.028114006,0,398.33053
0.170705310000001,0.028114006,0,406.339685
0.17120122,0.028114006,0,405.308069
0.17613601,0.03011401,0,395.44845
0.17862415,0.03011401,0,390.650964
0.179121970000001,0.03011401,0,389.689905
0.181112280000001,0.03011401,0,385.810266
0.179619310000001,0.03011401,0,388.728357
0.18011713,0.03011401,0,387.761377
0.18061494,0.03011401,0,386.789026
0.18210697,0.03011401,0,383.789087
0.1701641,0.03011401,0,407.408533
0.16916894,0.03011401,0,409.528467
0.1706624,0.03011401,0,406.365503
0.16966724,0.03011401,0,408.461206
0.16867113,0.03011401,0,410.609033
0.166681290000001,0.03011401,0,415.073999
0.16767597,0.03011401,0,412.810938
0.168174260000001,0.03011401,0,411.701501
0.16618299,0.03011401,0,416.229761
0.16822814,0.028114006,0,411.66958
0.16773223,0.028114006,0,412.778406
0.166245930000001,0.028114006,0,416.203149
0.16674137,0.028114006,0,415.043665
0.16723728,0.028114006,0,413.901147
0.165255070000001,0.028114006,0,418.596521
0.16575002,0.028114006,0,417.387354
0.16327333,0.028113008,0,424.081812
0.16376829,0.028114006,0,422.529565
0.16469001,0.030106008,0,419.742029
0.16038703,0.029007003,0,431.105066
0.161051270000001,0.027087003,0,432.707971
0.156949040000001,0.02700001,0,439.997827
0.15823602,0.027758003,0,437.176599
0.15652132,0.026747003,0,440.833154
0.155234330000001,0.02599001,0,443.20376
0.151805400000001,0.023968011,0,449.967249
0.15223312,0.024221003,0,449.030969
0.15266227,0.02447401,0,448.124109
0.14880418,0.022200004,0,457.30874
0.16020727,0.024391011,0,440.754236
0.16020727,0.024886012,0,439.983423
0.16020727,0.023400009,0,441.946802
0.16020727,0.023895011,0,441.399805
0.16020727,0.021418006,0,443.353418
0.16020727,0.021914006,0,443.105859
0.14061212,0.01891701,0,497.147974
0.13961601,0.018915013,0,502.987939
0.13911914,0.018915013,0,505.889063
0.13862133,0.018915013,0,508.822351
0.1401143,0.018915013,0,500.085229
0.1391654,0.016080007,0,506.457788
0.139646050000001,0.016080007,0,503.739282
0.140609260000001,0.016080007,0,498.581995
0.14012813,0.016080007,0,501.10116
0.13820219,0.016080007,0,512.116785
0.138684270000001,0.016080007,0,509.250085
0.137721060000001,0.016080007,0,515.04519
0.13724041,0.016080007,0,518.043481
0.13563537,0.018908009,0,527.052209
0.13712835,0.018915013,0,517.8453
0.13366317,0.018663004,0,539.435144
0.13318204,0.018539012,0,542.667444
0.131330960000001,0.017815009,0,555.228723
0.13387012,0.016080007,0,542.793054
0.13531398,0.016080007,0,530.954675
0.13579511,0.016080007,0,527.553125
0.13627719,0.016080007,0,524.281335
0.134963030000001,0.013132006,0,617.107446
0.134482380000001,0.013132006,0,614.151758
0.13351917,0.013132006,0,604.304529
0.13544416,0.013132006,0,619.24563
0.1340003,0.013132006,0,610.071619
0.13278722,0.014541,0,573.688684
0.13278722,0.014059007,0,579.213525
0.1320424,0.011132002,0,595.07821
0.133008,0.011132002,0,611.061243
0.13524007,0.011132002,0,624.210596
0.13568735,0.011132002,0,624.581079
0.136133190000001,0.011132002,0,624.769922
0.13657999,0.011132002,0,624.841211
0.136888020000001,0.013132006,0,622.496973
0.135926240000001,0.013132006,0,620.750085
0.13785123,0.013132006,0,623.230432
0.13878297,0.01295501,0,623.502588
0.13968706,0.012625009,0,623.609644
0.14014005,0.012461007,0,623.603784
0.14059209,0.012296006,0,623.571008
0.14104414,0.011632011,0,623.60354
0.140598290000001,0.011132002,0,623.787927
0.14015102,0.011132002,0,623.880457
0.157196040000001,0.017454014,0,443.932275
0.14238309,0.016406,0,491.036707
0.148710250000001,0.016915009,0,462.240686
0.151029110000001,0.016915009,0,458.102075
0.147783270000001,0.016915009,0,464.580164
0.150566100000001,0.016915009,0,458.729272
0.14731931,0.016915009,0,465.908411
0.146391390000001,0.016915009,0,468.918054
0.141605370000001,0.018977002,0,491.082239
0.14493131,0.019952014,0,471.271997
0.14401912,0.019554004,0,476.214258
0.14307022,0.019254014,0,481.893091
0.14258623,0.019139007,0,484.917139
0.14354801,0.019392014,0,478.980127
0.14448022,0.019741014,0,473.639246
0.14580297,0.020431012,0,467.199976
0.145370000000001,0.020185009,0,469.130823
0.14623117,0.020684004,0,465.458948
0.15298414,0.01967001,0,453.3005
0.155234330000001,0.019871012,0,447.381921
0.156622410000001,0.019871012,0,445.339319
0.16020727,0.020923004,0,443.540674
0.16020727,0.020427004,0,443.67428
0.16020727,0.019436002,0,443.810999
0.157047270000001,0.019727007,0,444.732446
0.157196040000001,0.019305006,0,444.350122
0.157196040000001,0.018842012,0,444.148523
0.16020727,0.017950014,0,443.819482
0.157573220000001,0.017454014,0,443.944238
0.15832519,0.017454014,0,443.923547
0.15870237,0.017454014,0,443.899744
0.152884960000001,0.019228012,0,454.734155
0.157196040000001,0.018379003,0,444.037378
0.152884960000001,0.018766001,0,455.635034
0.152884960000001,0.018303007,0,456.214563
0.152884960000001,0.017840013,0,456.587
0.152884960000001,0.017378003,0,456.790186
0.152884960000001,0.016915009,0,456.838037
0.15907812,0.017454014,0,443.8724
0.16020727,0.017454014,0,443.79751
0.15945529,0.017454014,0,443.844629
0.15983104,0.017454014,0,443.819116
