X_m,Y_m,Z_m,Temperature_C,node_id
0.12083911,0.015638009,0,569.721948,1744
0.124321930000001,0.015638009,0,567.067224,1748
0.12482023,0.015638009,0,567.176477,1749
0.118848320000001,0.015638009,0,574.317529,1754
0.132791040000001,0.013578013,0,586.393213,1760
0.13278722,0.01502201,0,568.493066,1765
0.125318050000001,0.015651003,0,567.359705,1776
0.12560033,0.012827009,0,568.953271,1780
0.115125170000001,0.013638005,0,589.802209,1786
0.12236404,0.013638005,0,568.316492,1787
0.122847080000001,0.013638005,0,567.978845,1789
0.11464214,0.013638005,0,592.353967,1790
0.12332916,0.013620004,0,567.788904,1792
0.11174631,0.013638005,0,610.747522,1800
0.112712380000001,0.013638005,0,604.007776,1801
0.11319398,0.013638005,0,600.875513,1802
0.10886001,0.01354,0,637.027124,1808
0.111264220000001,0.013638005,0,614.355127,1810
0.1044774,0.011043012,0,653.11239,1816
0.1044774,0.010737002,0,652.912256,1817
0.11367702,0.013638005,0,597.886255,1821
0.11705493,0.013638005,0,581.034021,1822
0.10410213,0.010737002,0,652.715967,1824
0.10206604,0.013504014,0,643.166956,1826
0.1002264,0.013638005,0,632.433069,1827
0.0952343899999999,0.0057650059999999,0,706.841821,1841
0.102976320000001,0.010737002,0,651.301233,1842
0.105224130000001,0.011737004,0,664.219446,1849
0.12694311,0.012287006,0,571.030725,1851
0.126495360000001,0.012467012,0,570.214258,1860
0.13345432,0.011132002,0,618.457788,1865
0.13252496,0.011132002,0,601.40957,1872
0.13156032,0.011132002,0,590.248193,1875
0.12918138,0.011385009,0,577.486719,1877
0.12873411,0.011566013,0,575.875818,1878
0.16695404,0.041280002,0,362.829553,1882
0.1632061,0.029959008,0,423.327173,1883
0.163698190000001,0.030033008,0,422.105432,1884
0.16648626,0.04222101,0,362.839258,1890
0.167423240000001,0.041112006,0,362.751367,1891
0.169297210000001,0.040440008,0,362.470483,1904
0.16882801,0.040608004,0,362.528955,1905
0.17366409,0.039799005,0,362.185999,1913
0.176152220000001,0.039799005,0,362.279016,1922
0.17565441,0.039799005,0,362.235498,1923
0.17714738,0.039799005,0,362.40835,1930
0.17665004,0.039799005,0,362.336511,1931
0.1724863,0.046833009,0,360.082056,1980
0.1724863,0.046345011,0,360.291956,1982
0.1724863,0.047809005,0,359.635706,1984
0.1724863,0.048297003,0,359.403772,1985
0.1724863,0.048785001,0,359.166528,1990
0.16648626,0.043381006,0,362.859033,1992
0.16648626,0.042994008,0,362.831628,1994
0.16990232,0.043881014,0,361.680383,2000
0.17148637,0.043881014,0,361.460046,2001
0.171090120000001,0.043881014,0,361.463525,2003
0.1724863,0.053177014,0,356.910913,2005
0.1724863,0.054153011,0,356.428613,2007
0.1724863,0.059033007,0,354.337061,2024
0.1724863,0.059521005,0,354.166528,2025
0.1724863,0.060009003,0,354.003442,2032
0.1724863,0.060497001,0,353.847925,2033
0.1724863,0.066352994,0,352.937952,2038
0.1724863,0.06586501,0,352.937097,2040
0.1724863,0.065376997,0,352.950647,2046
0.175486080000001,0.06684202,0,351.768213,2053
0.1724863,0.062937022,0,353.239282,2058
0.17677211,0.06684202,0,351.016504,2074
0.1724863,0.051713005,0,357.64541,2107
0.17848634,0.047859013,0,358.620386,2120
0.17848634,0.053213001,0,355.908655,2125
0.17848634,0.052726001,0,356.171472,2126
0.178833,0.046124012,0,360.617273,2131
0.17848634,0.047372014,0,358.919092,2136
0.18093013,0.045881003,0,361.674829,2137
