edge_name,edge_point_id,X_m,Y_m,Z_m,Temperature_C,node_id,chainage,distance_to_ref
Bottom,130,0.0514712300000006,0.0009790069999999,0,754.90139,399,0.058298323886050635,0.0
Bottom,131,0.0514712300000006,0.0013050139999999,0,754.91763,398,0.05862433088605064,0.0
Bottom,132,0.0511240900000001,0.0015050029999999,0,755.02627,2887,0.059024957619708475,0.0
Bottom,133,0.0507783800000006,0.0017050059999999,0,755.2145,2885,0.05942435291776374,0.0
Bottom,134,0.0504312499999999,0.0019050089999999,0,755.52432,1142,0.05982497797552909,0.0
Bottom,135,0.0500850600000007,0.0021050129999999,0,756.07021,2888,0.060224789326187675,0.0
Bottom,136,0.0497393600000002,0.002305001,0,757.30227,2889,0.060624168457020004,0.0
Bottom,137,0.0493311800000003,0.002305001,0,757.44302,2891,0.0610323484570199,0.0
Bottom,138,0.0489239600000007,0.002305001,0,756.34072,2892,0.0614395684570195,0.0
Bottom,139,0.0485172199999999,0.002305001,0,754.88357,2893,0.0618463084570203,0.0
Bottom,140,0.0481100000000003,0.002305001,0,753.16995,324,0.062253528457019904,0.0
Bottom,141,0.0477032600000005,0.002305001,0,751.03787,1171,0.0626602684570197,0.0
Bottom,142,0.04729604,0.002305001,0,747.90524,2870,0.0630674884570202,0.0
Bottom,143,0.0468883500000006,0.002305001,0,741.55734,2869,0.06347517845701961,0.0
Bottom,144,0.0464630100000001,0.0023260119999999,0,730.78555,2867,0.06390103709286185,0.0
Bottom,145,0.04614925,0.0025980029999999,0,717.101465,2868,0.06431627731451801,0.0
Bottom,146,0.0461053800000002,0.0030190049999999,0,703.841943,2865,0.06473955885309958,0.0
Bottom,147,0.0461053800000002,0.003447011,0,693.337183,315,0.06516756485309969,0.0
Bottom,148,0.0461053800000002,0.0038750029999999,0,683.308801,2904,0.06559555685309959,0.0
Bottom,149,0.0462141000000003,0.004277006,0,672.261255,2906,0.06601200186796842,0.0
Bottom,150,0.0465850800000007,0.004464001,0,661.249475,1186,0.06642744535440827,0.0
Bottom,151,0.0470123200000003,0.0044650139999999,0,652.939783,1185,0.06685468655533423,0.0
Bottom,152,0.0474400500000005,0.0044650139999999,0,646.935083,2901,0.06728241655533443,0.0
Bottom,153,0.0478672900000001,0.0044650139999999,0,642.368616,1384,0.06770965655533404,0.0
Bottom,154,0.0482950200000003,0.0044650139999999,0,639.260583,331,0.06813738655533425,0.0
Bottom,155,0.0487222599999999,0.0044650139999999,0,637.894006,330,0.06856462655533385,0.0
Bottom,156,0.0487222599999999,0.0049080109999999,0,636.779749,329,0.06900762355533385,0.0
Bottom,157,0.0487561200000002,0.0053459999999999,0,632.263879,1174,0.06944691942797668,0.0
Bottom,158,0.0490679700000003,0.005641014,0,624.350183,1358,0.06987620218176038,0.0
Bottom,159,0.0495090400000002,0.005665005,0,617.222375,2935,0.0703179241678341,0.0
Bottom,160,0.04995203,0.005665005,0,611.996118,2939,0.0707609141678339,0.0
Bottom,161,0.0503940500000004,0.005665005,0,607.928613,2953,0.0712029341678343,0.0
Bottom,162,0.0508370400000002,0.005665005,0,604.642969,1223,0.07164592416783411,0.0
Bottom,163,0.0512800200000001,0.005665005,0,602.142603,2950,0.072088904167834,0.0
Bottom,164,0.0517220500000004,0.005665005,0,600.941919,2954,0.07253093416783431,0.0
Bottom,165,0.0517973899999999,0.0061480109999999,0,599.473779,2955,0.07301978067916054,0.0
Bottom,166,0.0520873000000002,0.0065400009999999,0,595.331079,1350,0.07350732961844784,0.0
Bottom,167,0.05252838,0.0067500029999999,0,590.059351,1349,0.07399585024892708,0.0
Bottom,168,0.0530190400000006,0.0067680029999999,0,585.31283,2951,0.07448684030544614,0.0
Bottom,169,0.0535111400000003,0.0067680029999999,0,581.443811,488,0.07497894030544583,0.0
Bottom,170,0.0540032300000002,0.0067680029999999,0,578.024194,3020,0.07547103030544573,0.0
Bottom,171,0.05449533,0.0067680029999999,0,574.886804,100,0.07596313030544553,0.0
Bottom,172,0.05498695,0.0067680029999999,0,571.947473,99,0.07645475030544553,0.0
Bottom,173,0.0554790500000006,0.0067680029999999,0,569.175806,459,0.07694685030544612,0.0
Bottom,174,0.0559711400000005,0.0067680029999999,0,566.555078,458,0.07743894030544603,0.0
Bottom,175,0.0564632400000002,0.0067680029999999,0,564.076501,3018,0.07793104030544573,0.0
Bottom,176,0.0569553300000001,0.0067680029999999,0,561.73446,501,0.07842313030544563,0.0
Bottom,177,0.0574469500000001,0.0067680029999999,0,559.525293,109,0.07891475030544563,0.0
Bottom,178,0.0579390499999999,0.0067680029999999,0,557.446313,108,0.07940685030544543,0.0
Bottom,179,0.0584311400000006,0.0067680029999999,0,555.497034,3023,0.07989894030544614,0.0
Bottom,180,0.0589232400000004,0.0067680029999999,0,553.676233,3012,0.08039104030544594,0.0
Bottom,181,0.0594153400000001,0.0067680029999999,0,551.982996,1340,0.08088314030544565,0.0
Bottom,182,0.0599083900000004,0.0067680029999999,0,550.412744,1339,0.08137619030544595,0.0
Bottom,183,0.0604000000000005,0.0067680029999999,0,548.97085,3010,0.08186780030544605,0.0
Bottom,184,0.0608921000000002,0.0067680029999999,0,547.653345,3011,0.08235990030544574,0.0
Bottom,185,0.0613842,0.0067680029999999,0,546.459863,3005,0.08285200030544554,0.0
Bottom,186,0.0618762900000007,0.0067680029999999,0,545.389795,3004,0.08334409030544623,0.0
Bottom,187,0.0623683900000005,0.0067680029999999,0,544.442407,361,0.08383619030544603,0.0
Bottom,188,0.0628600100000005,0.0067680029999999,0,543.61709,363,0.08432781030544603,0.0
Bottom,189,0.0633521000000004,0.0067680029999999,0,542.913721,405,0.08481990030544594,0.0
Bottom,190,0.0638442000000001,0.0067680029999999,0,542.331812,404,0.08531200030544564,0.0
Bottom,191,0.0643362999999999,0.0067680029999999,0,541.871057,3,0.08580410030544544,0.0
Bottom,192,0.0648283900000006,0.0067680029999999,0,541.531091,3014,0.08629619030544614,0.0
Bottom,193,0.0653200100000007,0.0067680029999999,0,541.311914,3016,0.08678781030544624,0.0
Bottom,194,0.0658121100000004,0.0067680029999999,0,541.213281,1240,0.08727991030544593,0.0
Bottom,195,0.0663042000000003,0.0067680029999999,0,541.235254,1242,0.08777200030544584,0.0
Bottom,196,0.0667963,0.0067680029999999,0,541.377832,1241,0.08826410030544554,0.0
Bottom,197,0.0672893500000002,0.0067680029999999,0,541.641687,408,0.08875715030544575,0.0
Bottom,198,0.0677809700000003,0.0067680029999999,0,542.025903,495,0.08924877030544584,0.0
Bottom,199,0.0682730600000001,0.0067680029999999,0,542.530969,3000,0.08974086030544563,0.0
Bottom,200,0.0687651599999999,0.0067680029999999,0,543.157312,2982,0.09023296030544543,0.0
Bottom,201,0.0692572500000006,0.0067680029999999,0,543.905298,384,0.09072505030544614,0.0
Bottom,202,0.0697493500000004,0.0067680029999999,0,544.775354,383,0.09121715030544594,0.0
Bottom,203,0.0702409700000004,0.0067670049999999,0,545.767664,1289,0.09170877131842647,0.0
Bottom,204,0.0707330700000002,0.0067670049999999,0,546.882471,2980,0.09220087131842628,0.0
Bottom,205,0.07122516,0.0067670049999999,0,548.121057,1318,0.09269296131842607,0.0
Bottom,206,0.0717172600000007,0.0067670049999999,0,549.483728,1245,0.09318506131842677,0.0
Bottom,207,0.0722093500000005,0.0067670049999999,0,550.971216,480,0.09367715131842658,0.0
Bottom,208,0.0727009700000005,0.0067670049999999,0,552.584253,479,0.09416877131842658,0.0
Bottom,209,0.0731930700000003,0.0067670049999999,0,554.323572,1251,0.09466087131842638,0.0
Bottom,210,0.0736851600000001,0.0067670049999999,0,556.190088,1134,0.09515296131842617,0.0
Bottom,211,0.0741782100000004,0.0067670049999999,0,558.188623,375,0.09564601131842647,0.0
Bottom,212,0.0746703100000001,0.0067670049999999,0,560.311853,374,0.09613811131842617,0.0
Bottom,213,0.0751624099999999,0.0067670049999999,0,562.564111,2986,0.09663021131842597,0.0
Bottom,214,0.0756540299999999,0.0067670049999999,0,564.945032,2987,0.09712183131842597,0.0
Bottom,215,0.0761461200000006,0.0067670049999999,0,567.453149,2985,0.09761392131842667,0.0
Bottom,216,0.0766382200000004,0.0067670049999999,0,570.084314,1297,0.09810602131842647,0.0
Bottom,217,0.0771303100000003,0.0067670049999999,0,572.830103,1296,0.09859811131842637,0.0
Bottom,218,0.0776219300000003,0.0067670049999999,0,575.676416,2941,0.09908973131842637,0.0
Bottom,219,0.0781140300000001,0.0067670049999999,0,578.602869,1299,0.09958183131842617,0.0
Bottom,220,0.0786061199999999,0.0067670049999999,0,581.584436,2943,0.10007392131842598,0.0
Bottom,221,0.0790982200000006,0.0067670049999999,0,584.594446,2940,0.10056602131842667,0.0
Bottom,222,0.0795903200000003,0.0067670049999999,0,587.605005,1282,0.10105812131842637,0.0
Bottom,223,0.0800819400000004,0.0067670049999999,0,590.595605,1284,0.10154974131842648,0.0
Bottom,224,0.0805740300000002,0.0067670049999999,0,593.547205,472,0.10204183131842627,0.0
Bottom,225,0.08106613,0.0067670049999999,0,596.450464,1254,0.10253393131842607,0.0
Bottom,226,0.0815591800000002,0.0067670049999999,0,599.311365,1253,0.10302698131842628,0.0
Bottom,227,0.08205127,0.0067670049999999,0,602.12948,2944,0.10351907131842607,0.0
Bottom,228,0.0825433700000007,0.0067670049999999,0,604.94845,2947,0.10401117131842677,0.0
Bottom,229,0.0830349900000007,0.006753013,0,607.782007,2949,0.10450299039132248,0.0
Bottom,230,0.0835251800000005,0.006715,0,610.593469,1271,0.1049946520882939,0.0
Bottom,231,0.0840129800000007,0.0066530109999999,0,613.372949,470,0.10548637505513722,0.0
Bottom,232,0.0844984000000002,0.0065670019999999,0,616.109399,1270,0.10597935591123664,0.0
Bottom,233,0.0849771500000003,0.0064570009999999,0,618.777979,1269,0.10647058068921623,0.0
Bottom,234,0.0854520800000005,0.006328002,0,621.372278,255,0.10696271811606077,0.0
Bottom,235,0.0859260500000003,0.0061970059999999,0,623.896387,257,0.10745445738937116,0.0
Bottom,236,0.0864009800000005,0.0060680059999999,0,626.383875,2958,0.10794659507833655,0.0
Bottom,237,0.0868811599999999,0.0059600029999999,0,628.868005,2957,0.10843877134798842,0.0
Bottom,238,0.0873661000000006,0.0058750069999999,0,631.435449,2956,0.10893110367844892,0.0
Bottom,239,0.0878543800000005,0.0058140009999999,0,634.156335,1313,0.10942317998395032,0.0
Bottom,240,0.08834505,0.005777002,0,637.073999,390,0.10991524296254199,0.0
Bottom,241,0.0888371399999999,0.0057650059999999,0,640.318018,1261,0.11040747915799688,0.0
Bottom,242,0.0893292400000005,0.0057650059999999,0,643.962183,1262,0.11089957915799749,0.0
Bottom,243,0.0898213300000004,0.0057650059999999,0,648.053003,1264,0.11139166915799738,0.0
Bottom,244,0.0903129500000004,0.0057650059999999,0,652.579736,1276,0.11188328915799739,0.0
Bottom,245,0.0908050500000002,0.0057650059999999,0,657.496667,2961,0.11237538915799719,0.0
Bottom,246,0.0912971499999999,0.0057650059999999,0,662.718103,1503,0.11286748915799688,0.0
Bottom,247,0.0917892400000007,0.0057650059999999,0,668.119287,2971,0.11335957915799769,0.0
Bottom,248,0.0922813400000004,0.0057650059999999,0,673.570215,2964,0.11385167915799739,0.0
Bottom,249,0.0927729600000005,0.0057650059999999,0,678.970117,2963,0.11434329915799749,0.0
Bottom,250,0.0932650500000003,0.0057650059999999,0,684.290002,1267,0.11483538915799728,0.0
Bottom,251,0.0937571500000001,0.0057650059999999,0,689.566309,16,0.11532748915799708,0.0
Bottom,252,0.0942492399999999,0.0057650059999999,0,694.912622,18,0.11581957915799689,0.0
Bottom,253,0.0947422900000001,0.0057650059999999,0,700.526758,1279,0.11631262915799709,0.0
Bottom,254,0.0952343899999999,0.0057650059999999,0,706.841821,1841,0.11680472915799689,0.0
Bottom,255,0.0957260099999999,0.0057650059999999,0,714.383813,2967,0.11729634915799689,0.0
Bottom,256,0.0957260099999999,0.0062099999999999,0,713.413721,1306,0.11774134315799689,0.0
Bottom,257,0.0957260099999999,0.0066550079999999,0,711.00155,1305,0.11818635115799689,0.0
Bottom,258,0.0957260099999999,0.0071000009999999,0,708.670374,1510,0.11863134415799689,0.0
Bottom,259,0.0957260099999999,0.0075450099999999,0,706.729578,2975,0.11907635315799689,0.0
Bottom,260,0.0957260099999999,0.007991001,0,705.305078,3332,0.119522344157997,0.0
Bottom,261,0.0955543500000005,0.0083690139999999,0,703.427332,3331,0.1199375079615357,0.0
Bottom,262,0.0951132700000006,0.0083980119999999,0,700.550745,3116,0.12037954014407891,0.0
Bottom,263,0.0946683799999999,0.0083980119999999,0,697.502222,3114,0.1208244301440796,0.0
Bottom,264,0.0942230200000003,0.0083980119999999,0,694.413843,3137,0.12126979014407921,0.0
Bottom,265,0.0937781300000005,0.0083980119999999,0,691.354333,2995,0.121714680144079,0.0
Bottom,266,0.0933322900000002,0.0083980119999999,0,688.205835,1519,0.1221605201440793,0.0
Bottom,267,0.0928874000000004,0.0083980119999999,0,684.917627,1521,0.12260541014407911,0.0
Bottom,268,0.09244203,0.0083980119999999,0,680.967371,519,0.12305078014407951,0.0
Bottom,269,0.0919971400000001,0.0083980119999999,0,673.962244,3133,0.1234956701440794,0.0
Bottom,270,0.0915250700000003,0.0083980119999999,0,664.75509,3136,0.1239677401440792,0.0
Bottom,271,0.0910530000000005,0.0083980119999999,0,655.161584,1501,0.12443981014407901,0.0
Bottom,272,0.0907273200000001,0.0086710009999999,0,646.019861,1507,0.12486476950274907,0.0
Bottom,273,0.0907263700000005,0.0091430099999999,0,639.352441,1577,0.125336779458768,0.0
Bottom,274,0.0907263700000005,0.0096150039999999,0,635.062097,1576,0.125808773458768,0.0
Bottom,275,0.0907263700000005,0.010087014,0,631.590723,1605,0.12628078345876811,0.0
Bottom,276,0.0907502100000004,0.010555014,0,628.217493,1604,0.12674939027220555,0.0
Bottom,277,0.0911493300000004,0.010737002,0,625.958093,1646,0.12718804321764648,0.0
Bottom,278,0.0916199600000001,0.010737002,0,624.668848,1648,0.12765867321764618,0.0
Bottom,279,0.0920920299999999,0.010737002,0,623.915491,3202,0.12813074321764598,0.0
Bottom,280,0.0925641000000006,0.010737002,0,623.415369,1315,0.12860281321764666,0.0
Bottom,281,0.0930361700000004,0.010737002,0,623.074243,3134,0.12907488321764649,0.0
Bottom,282,0.0935082400000002,0.010737002,0,622.84646,3205,0.12954695321764628,0.0
Bottom,283,0.0939793500000006,0.010737002,0,622.704553,3204,0.1300180632176467,0.0
Bottom,284,0.0944509500000006,0.010737002,0,622.631799,1650,0.1304896632176467,0.0
Bottom,285,0.0949230100000005,0.010737002,0,622.613306,3206,0.1309617232176466,0.0
Bottom,286,0.0953950800000003,0.010737002,0,622.637109,3330,0.1314337932176464,0.0
Bottom,287,0.0958671500000001,0.010737002,0,622.689661,611,0.1319058632176462,0.0
Bottom,288,0.0963382700000004,0.010737002,0,622.75802,610,0.13237698321764652,0.0
Bottom,289,0.0968103400000002,0.010737002,0,622.827295,3329,0.1328490532176463,0.0
Bottom,290,0.09728241,0.010737002,0,622.880029,3333,0.1333211232176461,0.0
Bottom,291,0.0977540000000001,0.010737002,0,622.897791,3322,0.13379271321764621,0.0
Bottom,292,0.0982260699999999,0.010737002,0,622.873865,3324,0.134264783217646,0.0
Bottom,293,0.0982260699999999,0.011205003,0,622.950281,3323,0.134732784217646,0.0
Bottom,294,0.0982260699999999,0.011674002,0,623.083887,1636,0.135201783217646,0.0
Bottom,295,0.0982260699999999,0.012142003,0,623.291406,3317,0.135669784217646,0.0
Bottom,296,0.0982260699999999,0.012611002,0,623.618311,3328,0.136138783217646,0.0
Bottom,297,0.0982260699999999,0.013080001,0,624.199731,3316,0.136607782217646,0.0
Bottom,298,0.0983853300000002,0.013504014,0,625.304956,3214,0.13706071794351568,0.0
Bottom,299,0.0988202100000004,0.013638005,0,627.008508,1652,0.13751577200896414,0.0
Bottom,300,0.0992889400000001,0.013638005,0,628.788171,139,0.13798450200896384,0.0
Bottom,301,0.0997571900000001,0.013638005,0,630.554773,3215,0.13845275200896384,0.0
Bottom,302,0.1002264,0.013638005,0,632.433069,1827,0.13892196200896373,0.0
Bottom,303,0.100694180000001,0.013638005,0,634.478174,1672,0.13938974200896473,0.0
