edge_name,edge_point_id,X_m,Y_m,Z_m,Temperature_C,node_id,chainage,distance_to_ref
Top,26,0.1724863,0.060985014,0,353.70144,3439,0.01185704599999999,0.0
Top,27,0.1724863,0.060497001,0,353.847925,2033,0.012345058999999985,0.0
Top,28,0.1724863,0.060009003,0,354.003442,2032,0.012833056999999988,0.0
Top,29,0.1724863,0.059521005,0,354.166528,2025,0.013321054999999984,0.0
Top,30,0.1724863,0.059033007,0,354.337061,2024,0.013809052999999988,0.0
Top,31,0.1724863,0.058545009,0,354.514307,3433,0.014297050999999984,0.0
Top,32,0.1724863,0.05805701,0,354.698999,3431,0.014785049999999987,0.0
Top,33,0.1724863,0.057569012,0,354.891199,3434,0.015273047999999984,0.0
Top,34,0.1724863,0.057081014,0,355.091394,3435,0.015761045999999987,0.0
Top,35,0.1724863,0.056593001,0,355.298975,3438,0.01624905899999999,0.0
Top,36,0.1724863,0.056105003,0,355.513269,3436,0.016737056999999986,0.0
Top,37,0.1724863,0.055617005,0,355.733972,3437,0.01722505499999999,0.0
Top,38,0.1724863,0.055129007,0,355.960107,687,0.017713052999999986,0.0
Top,39,0.1724863,0.054641009,0,356.192346,686,0.01820105099999999,0.0
Top,40,0.1724863,0.054153011,0,356.428613,2007,0.018689048999999985,0.0
Top,41,0.1724863,0.053665012,0,356.66842,3423,0.019177047999999988,0.0
Top,42,0.1724863,0.053177014,0,356.910913,2005,0.019665045999999985,0.0
Top,43,0.1724863,0.052689001,0,357.153772,718,0.020153058999999987,0.0
Top,44,0.1724863,0.052201003,0,357.397607,717,0.020641056999999984,0.0
Top,45,0.1724863,0.051713005,0,357.64541,2107,0.021129054999999987,0.0
Top,46,0.1724863,0.051225007,0,357.898706,3424,0.021617052999999983,0.0
Top,47,0.1724863,0.050737009,0,358.15658,3420,0.022105050999999987,0.0
Top,48,0.1724863,0.050249011,0,358.415796,3405,0.022593048999999983,0.0
Top,49,0.1724863,0.049761012,0,358.67135,3404,0.023081047999999986,0.0
Top,50,0.1724863,0.049273014,0,358.922083,3403,0.02356904599999999,0.0
Top,51,0.1724863,0.048785001,0,359.166528,1990,0.024057058999999985,0.0
Top,52,0.1724863,0.048297003,0,359.403772,1985,0.024545056999999988,0.0
Top,53,0.1724863,0.047809005,0,359.635706,1984,0.025033054999999985,0.0
Top,54,0.1724863,0.047321007,0,359.862695,3406,0.025521052999999988,0.0
Top,55,0.1724863,0.046833009,0,360.082056,1980,0.026009050999999984,0.0
Top,56,0.1724863,0.046345011,0,360.291956,1982,0.026497048999999988,0.0
Top,57,0.1724863,0.045857013,0,360.492395,3408,0.026985046999999984,0.0
Top,58,0.1724863,0.045369014,0,360.684656,3394,0.027473045999999987,0.0
Top,59,0.1724863,0.044881001,0,360.890344,3407,0.02796105899999999,0.0
Top,60,0.17243719,0.044572011,0,361.047754,3409,0.0282739273624146,0.0
Top,61,0.17229509,0.044293002,0,361.211572,3410,0.02858703825663739,0.0
Top,62,0.17207431,0.044072002,0,361.351587,3412,0.02889942392916416,0.0
Top,63,0.17179536,0.043930009,0,361.44491,3419,0.029212433696661915,0.0
Top,64,0.17148637,0.043881014,0,361.460046,2001,0.029525284028490098,0.0
Top,65,0.171090120000001,0.043881014,0,361.463525,2003,0.029921534028489086,0.0
Top,66,0.170694350000001,0.043881014,0,361.521143,3413,0.030317304028489103,0.0
Top,67,0.1702981,0.043881014,0,361.595789,3414,0.03071355402849009,0.0
Top,68,0.16990232,0.043881014,0,361.680383,2000,0.0311093340284901,0.0
Top,69,0.169506070000001,0.043881014,0,361.774194,3366,0.03150558402848909,0.0
Top,70,0.16911029,0.043881014,0,361.880334,3365,0.0319013640284901,0.0
Top,71,0.16871404,0.043881014,0,362.009912,677,0.03229761402849009,0.0
Top,72,0.16831827,0.043881014,0,362.216089,3417,0.032693384028490105,0.0
Top,73,0.167951100000001,0.043781013,0,362.430627,3418,0.03307392838714001,0.0
Top,74,0.16758537,0.043681011,0,362.583093,267,0.03345308380765344,0.0
Top,75,0.16721916,0.043581009,0,362.700586,3416,0.03383270225307463,0.0
Top,76,0.166851990000001,0.043481008,0,362.793115,3415,0.034213246611724535,0.0
Top,77,0.16648626,0.043381006,0,362.859033,1992,0.03459240203223799,0.0
Top,78,0.16648626,0.042994008,0,362.831628,1994,0.03497940003223799,0.0
Top,79,0.16648626,0.042608008,0,362.827783,3359,0.03536540003223799,0.0
Top,80,0.16648626,0.04222101,0,362.839258,1890,0.03575239803223799,0.0
Top,81,0.16648626,0.041834012,0,362.862573,3358,0.036139396032237994,0.0
Top,82,0.16648626,0.041448012,0,362.897729,3357,0.03652539603223799,0.0
Top,83,0.16695404,0.041280002,0,362.829553,1882,0.03702243273963494,0.0
Top,84,0.167423240000001,0.041112006,0,362.751367,1891,0.03752080137429902,0.0
Top,85,0.16789102,0.04094401,0,362.672144,669,0.03801783334954314,0.0
Top,86,0.16836023,0.040776,0,362.596765,668,0.038516216118306267,0.0
Top,87,0.16882801,0.040608004,0,362.528955,1905,0.03901324809355132,0.0
Top,88,0.169297210000001,0.040440008,0,362.470483,1904,0.039511616728215404,0.0
Top,89,0.16976499,0.040272013,0,362.422266,3352,0.040008648365462036,0.0
Top,90,0.1702342,0.040104002,0,362.384241,3373,0.04050703147133642,0.0
Top,91,0.17070198,0.039936006,0,362.356714,3372,0.041004063446581474,0.0
Top,92,0.17117404,0.039799005,0,362.334802,3374,0.04149560176411226,0.0
Top,93,0.17167329,0.039799005,0,362.294275,3375,0.041994851764112266,0.0
Top,94,0.172171110000001,0.039799005,0,362.25625,3376,0.04249267176411325,0.0
Top,95,0.17266941,0.039799005,0,362.224634,647,0.042990971764112255,0.0
Top,96,0.17316627,0.039799005,0,362.20083,649,0.04348783176411227,0.0
Top,97,0.17366409,0.039799005,0,362.185999,1913,0.04398565176411225,0.0
Top,98,0.17416238,0.039799005,0,362.181177,3377,0.044483941764112266,0.0
Top,99,0.17465925,0.039799005,0,362.18728,3379,0.04498081176411225,0.0
Top,100,0.17515707,0.039799005,0,362.205164,3382,0.04547863176411226,0.0
Top,101,0.17565441,0.039799005,0,362.235498,1923,0.04597597176411227,0.0
Top,102,0.176152220000001,0.039799005,0,362.279016,1922,0.04647378176411326,0.0
Top,103,0.17665004,0.039799005,0,362.336511,1931,0.04697160176411227,0.0
Top,104,0.17714738,0.039799005,0,362.40835,1930,0.04746894176411225,0.0
Top,105,0.177645200000001,0.039799005,0,362.495996,2261,0.04796676176411326,0.0
Top,106,0.17814302,0.039799005,0,362.601282,2260,0.04846458176411227,0.0
Top,107,0.17864036,0.039799005,0,362.727625,3602,0.04896192176411226,0.0
Top,108,0.17913723,0.039786011,0,362.881738,2267,0.04945896164272967,0.0
Top,109,0.17963409,0.039752007,0,363.07052,3601,0.04995698386273194,0.0
Top,110,0.180125230000001,0.039669007,0,363.302026,2271,0.05045508776715448,0.0
Top,111,0.18060541,0.039541006,0,363.573633,2273,0.05095203553946062,0.0
Top,112,0.18107509,0.039378003,0,363.88717,2281,0.05144919676120765,0.0
Top,113,0.18153238,0.039184004,0,364.248926,3599,0.05194593588398841,0.0
Top,114,0.18197107,0.038947001,0,364.668481,3600,0.05244455331058822,0.0
Top,115,0.182384010000001,0.038670004,0,365.142297,3605,0.052941792469957054,0.0
Top,116,0.18277311,0.038362012,0,365.666162,761,0.05343803624277763,0.0
Top,117,0.18314218,0.038028002,0,366.245752,760,0.05393580661654449,0.0
Top,118,0.183480260000001,0.037663013,0,366.883325,3606,0.054433315467241325,0.0
Top,119,0.183781140000001,0.037266001,0,367.565454,2298,0.054931459324519524,0.0
Top,120,0.184048170000001,0.036847011,0,368.270105,2297,0.055428307028549645,0.0
Top,121,0.18428707,0.036411003,0,368.990686,3592,0.0559254751953338,0.0
Top,122,0.18448925,0.035956011,0,369.712549,3593,0.056423365215784095,0.0
Top,123,0.18466806,0.035492003,0,370.415186,3608,0.056920634197487156,0.0
Top,124,0.184846400000001,0.035027013,0,371.102136,3589,0.05741865112059354,0.0
Top,125,0.18502521,0.034563005,0,371.796899,3590,0.05791592010229625,0.0
Top,126,0.185200210000001,0.034097001,0,372.531396,3621,0.05841369990101889,0.0
Top,127,0.18532609,0.033616007,0,373.321436,3618,0.058910893024901094,0.0
Top,128,0.18536806,0.033120007,0,374.143945,3586,0.05940866554413051,0.0
Top,129,0.185328960000001,0.032625005,0,374.972314,3622,0.05990520938912703,0.0
Top,130,0.18520593,0.032142014,0,375.803003,2304,0.060403623561258245,0.0
Top,131,0.18500709,0.031687007,0,376.642053,211,0.060900180421697196,0.0
Top,132,0.18473434,0.031270013,0,377.506067,213,0.06139845399970029,0.0
Top,133,0.18439722,0.03090401,0,378.416162,3626,0.061896056341343694,0.0
Top,134,0.18400526,0.030600012,0,379.394067,790,0.062392088019368394,0.0
Top,135,0.183567040000001,0.030363009,0,380.446313,2459,0.06289029198403359,0.0
Top,136,0.1830964,0.030203,0,381.554102,823,0.06338738844316598,0.0
Top,137,0.18260526,0.030125007,0,382.695215,822,0.06388468252884265,0.0
Top,138,0.18210697,0.03011401,0,383.789087,3705,0.06438309386309277,0.0
Top,139,0.1816101,0.03011401,0,384.814722,3629,0.06487996386309278,0.0
Top,140,0.181112280000001,0.03011401,0,385.810266,3701,0.06537778386309176,0.0
Top,141,0.18061494,0.03011401,0,386.789026,3704,0.06587512386309277,0.0
Top,142,0.18011713,0.03011401,0,387.761377,3703,0.06637293386309279,0.0
Top,143,0.179619310000001,0.03011401,0,388.728357,3702,0.06687075386309177,0.0
Top,144,0.179121970000001,0.03011401,0,389.689905,3700,0.06736809386309178,0.0
Top,145,0.17862415,0.03011401,0,390.650964,3699,0.06786591386309276,0.0
Top,146,0.17812633,0.03011401,0,391.610681,163,0.06836373386309277,0.0
Top,147,0.177628990000001,0.03011401,0,392.567957,165,0.06886107386309176,0.0
Top,148,0.17713117,0.03011401,0,393.527429,852,0.06935889386309277,0.0
Top,149,0.17663335,0.03011401,0,394.487939,851,0.06985671386309278,0.0
Top,150,0.17613601,0.03011401,0,395.44845,3698,0.07035405386309276,0.0
Top,151,0.17563819,0.03011401,0,396.413538,3385,0.07085187386309277,0.0
Top,152,0.175141330000001,0.03011401,0,397.38009,3384,0.07134873386309176,0.0
Top,153,0.17464304,0.03011401,0,398.352808,2461,0.07184702386309277,0.0
Top,154,0.174145220000001,0.03011401,0,399.33053,2478,0.07234484386309178,0.0
Top,155,0.173648350000001,0.03011401,0,400.311975,3381,0.07284171386309177,0.0
Top,156,0.17315006,0.03011401,0,401.301599,650,0.07334000386309278,0.0
Top,157,0.172652240000001,0.03011401,0,402.298242,644,0.07383782386309176,0.0
Top,158,0.17215538,0.03011401,0,403.3005,643,0.07433468386309278,0.0
Top,159,0.17165708,0.03011401,0,404.313318,635,0.07483298386309278,0.0
Top,160,0.17115926,0.03011401,0,405.335413,634,0.07533080386309277,0.0
Top,161,0.1706624,0.03011401,0,406.365503,3708,0.07582766386309278,0.0
Top,162,0.1701641,0.03011401,0,407.408533,3706,0.07632596386309276,0.0
Top,163,0.16966724,0.03011401,0,408.461206,3709,0.07682282386309278,0.0
Top,164,0.16916894,0.03011401,0,409.528467,3707,0.07732112386309278,0.0
Top,165,0.16867113,0.03011401,0,410.609033,3710,0.07781893386309277,0.0
Top,166,0.168174260000001,0.03011401,0,411.701501,3713,0.07831580386309178,0.0
Top,167,0.16767597,0.03011401,0,412.810938,3712,0.07881409386309277,0.0
Top,168,0.167178150000001,0.03011401,0,413.935815,842,0.07931191386309178,0.0
Top,169,0.166681290000001,0.03011401,0,415.073999,3711,0.07980877386309176,0.0
Top,170,0.16618299,0.03011401,0,416.229761,3714,0.08030707386309277,0.0
Top,171,0.16568613,0.03011401,0,417.396021,845,0.08080393386309279,0.0
Top,172,0.16518831,0.03011401,0,418.56936,847,0.08130175386309277,0.0
Top,173,0.16469001,0.030106008,0,419.742029,3727,0.08180011810940666,0.0
Top,174,0.1641941,0.030082003,0,420.913599,664,0.08229660876201252,0.0
Top,175,0.163698190000001,0.030033008,0,422.105432,1884,0.0827949331926037,0.0
Top,176,0.1632061,0.029959008,0,423.327173,1883,0.08329255611018385,0.0
Top,177,0.16271925,0.029858008,0,424.579065,2483,0.08378977228298999,0.0
Top,178,0.16223716,0.029732004,0,425.871606,2496,0.08428805711731271,0.0
Top,179,0.16176319,0.029584006,0,427.17959,44,0.08478459610762867,0.0
Top,180,0.16129493,0.029414013,0,428.499231,43,0.08528275777581382,0.0
Top,181,0.16083622,0.029222012,0,429.805688,2488,0.08578002958086715,0.0
Top,182,0.16038703,0.029007003,0,431.105066,3730,0.08627802609308485,0.0
Top,183,0.15995121,0.028767005,0,432.397424,232,0.08677555811457091,0.0
Top,184,0.159522050000001,0.02851601,0,433.681177,231,0.08727272689438734,0.0
Top,185,0.159093380000001,0.028263003,0,434.922937,2508,0.0877704924124267,0.0
Top,186,0.15866422,0.028011009,0,436.091638,2507,0.08826816628318632,0.0
Top,187,0.15823602,0.027758003,0,437.176599,3735,0.08876552659124878,0.0
Top,188,0.157807350000001,0.027505011,0,438.183008,24,0.08926328448517226,0.0
Top,189,0.15737819,0.027253002,0,439.11886,26,0.0897609659512546,0.0
Top,190,0.156949040000001,0.02700001,0,439.997827,3734,0.09025913728178571,0.0
Top,191,0.15652132,0.026747003,0,440.833154,3737,0.09075608490523296,0.0
Top,192,0.15609216,0.02649501,0,441.638208,2536,0.09125375826964881,0.0
Top,193,0.15566301,0.026242003,0,442.425439,2535,0.0917519372179686,0.0
Top,194,0.155234330000001,0.02599001,0,443.20376,3738,0.09224919672209911,0.0
Top,195,0.15480613,0.025737003,0,443.982141,2532,0.09274655753886081,0.0
Top,196,0.15437698,0.025484011,0,444.770837,2721,0.09324472886939278,0.0
Top,197,0.153948300000001,0.025232002,0,445.574243,2720,0.09374199648193167,0.0
Top,198,0.153520100000001,0.024979011,0,446.39718,21,0.09423934915969767,0.0
Top,199,0.15309095,0.024726004,0,447.247156,23,0.0947375281080183,0.0
Top,200,0.15266227,0.02447401,0,448.124109,3746,0.09523478811891402,0.0
Top,201,0.15223312,0.024221003,0,449.030969,3745,0.09573296706723379,0.0
Top,202,0.151805400000001,0.023968011,0,449.967249,3744,0.09622990705401603,0.0
Top,203,0.15137624,0.023716003,0,450.933984,2703,0.09672758801373306,0.0
Top,204,0.150947090000001,0.023463011,0,451.927942,2599,0.09722575934426417,0.0
Top,205,0.15051794,0.023210004,0,452.948999,2598,0.09772393829258483,0.0
Top,206,0.15009021,0.022958011,0,453.993188,2697,0.09822037904932121,0.0
Top,207,0.149661060000001,0.022705004,0,455.06759,2698,0.09871855799764012,0.0
Top,208,0.14923238,0.022452012,0,456.171411,2699,0.09921632450360941,0.0
Top,209,0.14880418,0.022200004,0,457.30874,3750,0.09971317787439801,0.0
Top,210,0.14837503,0.021947012,0,458.490442,265,0.10021134920493001,0.0
Top,211,0.147946350000001,0.021695003,0,459.724451,2687,0.1007086168174689,0.0
Top,212,0.1475172,0.021442011,0,461.02218,2686,0.10120678814800176,0.0
Top,213,0.147089,0.021189004,0,462.39718,2582,0.10170414896476257,0.0
Top,214,0.146660320000001,0.020937011,0,463.868311,2583,0.1022014084688931,0.0
Top,215,0.14623117,0.020684004,0,465.458948,3879,0.10269958741721374,0.0
Top,216,0.14580297,0.020431012,0,467.199976,3876,0.10319694060365572,0.0
Top,217,0.145370000000001,0.020185009,0,469.130823,3877,0.10369491700561483,0.0
Top,218,0.14493131,0.019952014,0,471.271997,3869,0.10419164186519593,0.0
Top,219,0.14448022,0.019741014,0,473.639246,3875,0.10468964105003463,0.0
Top,220,0.14401912,0.019554004,0,476.214258,3871,0.10518722114419032,0.0
Top,221,0.14354801,0.019392014,0,478.980127,3874,0.10568540323158408,0.0
Top,222,0.14307022,0.019254014,0,481.893091,3872,0.10618272333383212,0.0
Top,223,0.14258623,0.019139007,0,484.917139,3873,0.10668018984541756,0.0
Top,224,0.14209795,0.019046009,0,487.993799,2594,0.10717724717249766,0.0
Top,225,0.141605370000001,0.018977002,0,491.082239,3867,0.1076746373839494,0.0
Top,226,0.14110899,0.018933013,0,494.146875,969,0.10817296271595854,0.0
Top,227,0.14061212,0.01891701,0,497.147974,3778,0.10867009035842976,0.0
Top,228,0.1401143,0.018915013,0,500.085229,3783,0.10916791436388651,0.0
Top,229,0.13961601,0.018915013,0,502.987939,3780,0.1096662043638865,0.0
Top,230,0.13911914,0.018915013,0,505.889063,3781,0.1101630743638865,0.0
Top,231,0.13862133,0.018915013,0,508.822351,3782,0.11066088436388652,0.0
Top,232,0.13812398,0.018915013,0,511.786584,2589,0.1111582343638865,0.0
Top,233,0.13762617,0.018915013,0,514.797205,963,0.11165604436388651,0.0
Top,234,0.13712835,0.018915013,0,517.8453,3803,0.1121538643638865,0.0
Top,235,0.13663101,0.018915013,0,520.917078,2586,0.11265120436388651,0.0
Top,236,0.136133190000001,0.018915013,0,523.992212,2585,0.11314902436388552,0.0
Top,237,0.13563537,0.018908009,0,527.052209,3799,0.11364689363228535,0.0
Top,238,0.135138980000001,0.018884003,0,530.095972,1733,0.11414386377236926,0.0
Top,239,0.13464307,0.018836007,0,533.151208,1732,0.11464209097367102,0.0
Top,240,0.13415098,0.018763006,0,536.27041,2602,0.11513956631386489,0.0
Top,241,0.13366317,0.018663004,0,539.435144,3804,0.11563752112718031,0.0
Top,242,0.13318204,0.018539012,0,542.667444,3806,0.11613437129872502,0.0
Top,243,0.13270711,0.018391013,0,545.930505,38,0.1166318270343448,0.0
Top,244,0.13223934,0.018221006,0,549.155359,37,0.11712953292435313,0.0
Top,245,0.13178014,0.018029005,0,552.275171,1725,0.11762725676746397,0.0
Top,246,0.131330960000001,0.017815009,0,555.228723,3809,0.11812480773009502,0.0
Top,247,0.13089418,0.017578006,0,557.979028,3271,0.11862174554351826,0.0
Top,248,0.13046217,0.017329008,0,560.505212,3270,0.1191203763128296,0.0
Top,249,0.1300311,0.017081008,0,562.7073,3269,0.11961769446542407,0.0
Top,250,0.129596230000001,0.016840011,0,564.538293,3266,0.12011487800387656,0.0
Top,251,0.12915325,0.016614005,0,565.958398,3264,0.12061218072097842,0.0
Top,252,0.1286993,0.01640901,0,566.969446,3263,0.12111027062503692,0.0
Top,253,0.12823629,0.016228006,0,567.611169,3265,0.12160740311051337,0.0
Top,254,0.12776327,0.016071007,0,567.945703,3260,0.1221057971377659,0.0
Top,255,0.127283090000001,0.015940011,0,568.042993,1713,0.12260352475847332,0.0
Top,256,0.12679815,0.015833006,0,567.973474,1712,0.1231001301084505,0.0
Top,257,0.126307010000001,0.015749008,0,567.800684,3276,0.12359840128321684,0.0
Top,258,0.12581396,0.015688002,0,567.580774,3274,0.12409521114074483,0.0
Top,259,0.125318050000001,0.015651003,0,567.359705,1776,0.12459249944153221,0.0
Top,260,0.12482023,0.015638009,0,567.176477,1749,0.1250904889960783,0.0
Top,261,0.124321930000001,0.015638009,0,567.067224,1748,0.1255887889960773,0.0
Top,262,0.123825070000001,0.015638009,0,567.060144,1711,0.12608564899607733,0.0
Top,263,0.12332725,0.015638009,0,567.169946,243,0.1265834689960783,0.0
Top,264,0.122830390000001,0.015638009,0,567.40542,922,0.1270803289960773,0.0
Top,265,0.12233209,0.015638009,0,567.775232,919,0.1275786289960783,0.0
Top,266,0.12183427,0.015638009,0,568.283533,3257,0.1280764489960783,0.0
Top,267,0.12133693,0.015638009,0,568.931116,3256,0.1285737889960783,0.0
Top,268,0.12083911,0.015638009,0,569.721948,1744,0.12907160899607828,0.0
Top,269,0.120341300000001,0.015638009,0,570.655725,913,0.12956941899607727,0.0
Top,270,0.119843960000001,0.015638009,0,571.730615,1710,0.13006675899607728,0.0
Top,271,0.11934614,0.015638009,0,572.951685,3254,0.13056457899607826,0.0
Top,272,0.118848320000001,0.015638009,0,574.317529,1754,0.13106239899607725,0.0
Top,273,0.118350980000001,0.015638009,0,575.825586,3258,0.13155973899607726,0.0
Top,274,0.11785316,0.015638009,0,577.482629,3259,0.13205755899607824,0.0
Top,275,0.1173563,0.015638009,0,579.2828,3253,0.13255441899607823,0.0
Top,276,0.116858000000001,0.015638009,0,581.234277,580,0.13305271899607723,0.0
Top,277,0.11636018,0.015638009,0,583.335168,566,0.13355053899607824,0.0
Top,278,0.11586332,0.015638009,0,585.5823,561,0.13404739899607823,0.0
Top,279,0.11536502,0.015638009,0,587.982568,244,0.13454569899607824,0.0
Top,280,0.11486721,0.015638009,0,590.53219,1707,0.13504350899607825,0.0
Top,281,0.114370340000001,0.015638009,0,593.230798,3249,0.13554037899607724,0.0
Top,282,0.11387205,0.015638009,0,596.08877,1708,0.13603866899607825,0.0
Top,283,0.11337518,0.015638009,0,599.095605,1705,0.13653553899607823,0.0
Top,284,0.112877360000001,0.015638009,0,602.26394,1704,0.13703335899607724,0.0
Top,285,0.11237907,0.015638009,0,605.587976,558,0.13753164899607823,0.0
Top,286,0.11188221,0.015638009,0,609.059351,560,0.13802850899607821,0.0
Top,287,0.11138439,0.015638009,0,612.687708,1701,0.1385263289960782,0.0
Top,288,0.11088609,0.015638009,0,616.455591,3248,0.1390246289960782,0.0
Top,289,0.11038923,0.015638009,0,620.332971,3232,0.1395214889960782,0.0
Top,290,0.109890930000001,0.015638009,0,624.290125,3247,0.1400197889960772,0.0
Top,291,0.10939312,0.015638009,0,628.243066,1696,0.14051759899607819,0.0
Top,292,0.10889625,0.015638009,0,632.076807,3236,0.14101446899607817,0.0
Top,293,0.10839796,0.015638009,0,635.658899,591,0.14151275899607818,0.0
Top,294,0.10790109,0.015638009,0,638.819727,590,0.14200962899607816,0.0
Top,295,0.107403270000001,0.015638009,0,641.464868,3246,0.14250744899607717,0.0
Top,296,0.10690498,0.015638009,0,643.524988,3245,0.14300573899607816,0.0
Top,297,0.10640811,0.015638009,0,644.959253,3238,0.14350260899607814,0.0
Top,298,0.105910300000001,0.015638009,0,645.803796,3237,0.14400041899607713,0.0
Top,299,0.105412,0.015638009,0,646.110864,3233,0.14449871899607813,0.0
Top,300,0.10491514,0.015638009,0,645.940698,3234,0.14499557899607812,0.0
Top,301,0.10441732,0.015638009,0,645.356042,1620,0.14549339899607813,0.0
Top,302,0.10391902,0.015638009,0,644.427209,1621,0.1459916989960781,0.0
Top,303,0.10342216,0.015638009,0,643.207788,1669,0.1464885589960781,0.0
Top,304,0.10292434,0.015638009,0,641.726953,1670,0.14698637899607808,0.0
Top,305,0.102427,0.015638009,0,640.025537,3239,0.1474837189960781,0.0
Top,306,0.10192918,0.015638009,0,638.141199,1655,0.1479815389960781,0.0
Top,307,0.10143137,0.015638009,0,636.145532,1657,0.1484793489960781,0.0
Top,308,0.10093402,0.015638009,0,634.122034,1685,0.1489766989960781,0.0
Top,309,0.100436210000001,0.015638009,0,632.134546,1684,0.14947450899607712,0.0
Top,310,0.0999383900000002,0.015638009,0,630.245264,1682,0.14997232899607793,0.0
Top,311,0.0994410500000003,0.015638009,0,628.494958,3243,0.15046966899607783,0.0
Top,312,0.0989432300000006,0.015638009,0,626.910791,1678,0.15096748899607754,0.0
Top,313,0.0984449300000003,0.015638009,0,625.518945,556,0.15146578899607782,0.0
Top,314,0.0979480700000002,0.015638009,0,624.328638,3244,0.15196264899607792,0.0
Top,315,0.0974502500000005,0.015638009,0,623.33291,551,0.15246046899607762,0.0
Top,316,0.0969533900000004,0.015638009,0,622.518213,1679,0.15295732899607772,0.0
Top,317,0.0964550900000001,0.015638009,0,621.858606,3242,0.153455628996078,0.0
Top,318,0.0959572700000004,0.015638009,0,621.330042,3241,0.1539534489960777,0.0
Top,319,0.0954599300000005,0.015638009,0,620.913965,133,0.15445078899607761,0.0
Top,320,0.0949621199999999,0.015638009,0,620.590723,132,0.1549485989960782,0.0
Top,321,0.0944652500000007,0.015627012,0,620.355066,1623,0.15544559067700275,0.0
Top,322,0.0939683900000006,0.015593008,0,620.201563,3193,0.15594361289700515,0.0
Top,323,0.09347438,0.015535012,0,620.120325,540,0.15644101556699858,0.0
Top,324,0.0929832400000006,0.015454009,0,620.103113,3191,0.15693879060213836,0.0
Top,325,0.0924973400000004,0.015348003,0,620.143884,3190,0.15743611954965317,0.0
Top,326,0.0920171700000001,0.015219003,0,620.239038,3188,0.15793331591820414,0.0
Top,327,0.0915431900000003,0.015066013,0,620.382471,3192,0.15843137513205308,0.0
Top,328,0.0910782800000005,0.014889002,0,620.573267,3186,0.1589288429221871,0.0
Top,329,0.0906233700000003,0.014688,0,620.804285,1612,0.15942618074711515,0.0
Top,330,0.0901789600000003,0.014464006,0,621.070886,1611,0.1599238488695984,0.0
Top,331,0.0897412300000004,0.014228002,0,621.348901,1613,0.16042114701047158,0.0
Top,332,0.0893039700000005,0.01399,0,621.60061,3185,0.160918983589686,0.0
Top,333,0.0888671800000003,0.013752014,0,621.793481,3184,0.16141639975377417,0.0
Top,334,0.0884304,0.013513014,0,621.895715,3179,0.16191429308411737,0.0
Top,335,0.08799314,0.013275013,0,621.873865,3183,0.1624121291852601,0.0
Top,336,0.0875563600000007,0.013037011,0,621.701807,1597,0.1629095442236369,0.0
Top,337,0.0871191000000007,0.01279901,0,621.361108,1589,0.16340738032477964,0.0
Top,338,0.0866823200000004,0.01256001,0,620.838525,1595,0.16390527365512286,0.0
Top,339,0.0862450600000004,0.012322009,0,620.128015,3177,0.1644031097562656,0.0
Top,340,0.0858082700000002,0.012084008,0,619.230493,3203,0.1649005330971948,0.0
Top,341,0.0853710100000002,0.011846006,0,618.152429,3176,0.1653983696764093,0.0
Top,342,0.0849351800000004,0.011608005,0,616.900659,3175,0.16589495024882514,0.0
