edge_name,edge_point_id,arc_length,arc_length_norm,X_m,Y_m,Temperature_C
Bottom,99,0.2234764559448414,0.8114754098360657,0.15652407825714204,0.01923656361241511,445.4626764046327
Bottom,100,0.22573379388367817,0.8196721311475411,0.15791725788762198,0.01906195871242958,443.9865977744996
Bottom,101,0.22799113182251496,0.8278688524590165,0.1592696448888194,0.018949106366259058,443.8870685302873
Bottom,102,0.23024846976135172,0.8360655737704918,0.16012747714700715,0.019472861833353425,443.83063317340856
Bottom,103,0.2325058077001885,0.8442622950819673,0.16055930339753008,0.020865378298791946,443.6174524742365
Bottom,104,0.23476314563902528,0.8524590163934427,0.16102063494015464,0.022964591682981993,442.4152249319981
Bottom,105,0.23702048357786207,0.8606557377049181,0.16154804375266468,0.024982778402117066,439.46872152202167
Bottom,106,0.23927782151669885,0.8688524590163935,0.1625092252404088,0.026529320419942576,432.5309385797587
Bottom,107,0.24153515945553564,0.8770491803278689,0.16407601903218302,0.027474361761501632,424.68116392923486
Bottom,108,0.24379249739437242,0.8852459016393444,0.16607059721458256,0.027943324146163608,418.3328056321717
Bottom,109,0.2460498353332092,0.8934426229508198,0.16833606064448814,0.028040700523012503,413.03218263365073
Bottom,110,0.248307173272046,0.9016393442622952,0.17062756194739714,0.02795893207251555,408.086402002572
Bottom,111,0.25056451121088275,0.9098360655737705,0.17284050775705315,0.02790215623638392,403.39246334303306
Bottom,112,0.25282184914971956,0.918032786885246,0.17503369579277137,0.027921628095081932,398.8764302879949
Bottom,113,0.2550791870885563,0.9262295081967213,0.17722673354428184,0.027943205965573738,394.4673177354548
Bottom,114,0.2573365250273931,0.9344262295081969,0.17941977129579229,0.02796478383606554,390.0982271927384
Bottom,115,0.2595938629662299,0.9426229508196722,0.18161280904730276,0.02798636170655734,385.7076959434506
Bottom,116,0.2618512009050667,0.9508196721311477,0.18380584679881326,0.028007939577049147,381.4716842824059
Bottom,117,0.26410853884390345,0.959016393442623,0.18599888469651377,0.028029444841236838,378.3381481205465
Bottom,118,0.2663658767827402,0.9672131147540983,0.18819329250509026,0.028031997613144587,376.75250653711595
Bottom,119,0.268623214721577,0.9754098360655739,0.19038678682858629,0.02804729025567827,376.271420015624
Bottom,120,0.2708805526604138,0.9836065573770492,0.1925783018613122,0.028090222254386756,376.392601988754
Bottom,121,0.2731378905992506,0.9918032786885247,0.1947667718706742,0.028175656791666982,376.7005743103322
Bottom,122,0.27539522853808734,1.0,0.19694900000000004,0.028348014,376.957971
